"  　　玉真散
　　出自《外科正宗》
　　","【组成】 南星 防风 白芷 天麻 羌活 白附子 各等分
　　","【功用】 祛风化痰止痉。
　　","【主治】 破伤风。牙关紧急，口撮唇紧，身体强直，角弓反张，甚则咬牙缩舌，脉弦紧。
　　"
"  　　消风散
　　出自《外科正宗》
　　","【组成】 当归 生地 防风 蝉蜕 知母 苦参 胡麻 荆芥 苍术 牛蒡子 石膏 各一钱(各6g)甘草 木通 各五分(各3g)
　　","【功用】 疏风除湿，清热养血。
　　","【主治】 风疹、湿疹。皮肤瘙痒，疹出色红，或遍身云片斑点，抓破后渗出津水，苔白或黄，脉浮数。
　　"
"  　　川芎茶调散
　　出自《太平惠民和剂局方》
　　","【组成】 薄荷叶 不见火　八两(240g)川芎 荆芥去梗　各四两(各120g)香附子炒　八两(240g)　[别本作　细辛去芦　一两(30g)] 防风去芦　一两半(45g) 白芷 羌活 甘草爁,各二两(各60g)
　　","【功用】 疏风止痛。
　　","【主治】 外感风邪头痛。偏正头痛，或巅顶作痛，目眩鼻塞，或恶风发热，舌苔薄白，脉浮。
　　"
"  　　镇肝熄风汤
　　出自《医学衷中参西录》
　　","【组成】 怀牛膝 一两(30g) 生赭石 一两(30g),轧细 生龙骨 五钱(15g),捣碎 生牡蛎 五钱(15g),捣碎 生龟板 五钱(15g),捣碎 生杭芍 五钱(15g) 玄参 五钱(15g) 天冬 五钱(15g) 川楝子 二钱(6g)，捣碎 生麦芽 二钱(6g) 茵陈 二钱(6g) 甘草 一钱半(4.5g)
　　","【功用】 镇肝熄风，滋阴潜阳。
　　","【主治】 类中风。头目眩晕，目胀耳鸣，脑部热痛，面色如醉，心中烦热;或时常噫气，或肢体渐觉不利，口眼渐形歪斜;甚或眩晕颠仆，昏不知人，移时始醒，或醒后不能复元，脉弦长有力。
　　"
,,,
"  　　小活络丹(活络丹)
　　出自《太平惠民和剂局方》
　　","【组成】 川乌炮，去皮、脐 草乌炮，去皮、脐 地龙去土 天南星炮，各六两(各180g) 乳香研 没药研，各二两二钱(各66g)
　　","【功用】 祛风除湿，化痰通络，活血止痛。
　　","【主治】 风寒湿痹。肢体筋脉疼痛，麻木拘挛，关节屈伸不利，疼痛游走不定，舌淡紫，苔白，脉沉弦或涩;亦治中风手足不仁，日久不愈，经络中有湿痰瘀血，而见腰腿沉重，或腿臂间作痛。
　　"
"  　　大秦艽汤
　　出自《素问病机气宜保命集》
　　","【组成】 秦艽三两(90g)　　甘草二两(60g)　　川芎二两(60g)　　当归二两(60g)　　白芍药二两(60g)　　细辛半两((15g) 　 川羌活 　防风 　 黄芩各一两(各30g) 　石膏二两(60g)　 吴白芷一两(30g) 　 白术一两(30g)　　　生地黄一两(30g)　　熟地黄一两(30g)　　白茯苓一两(30g)　　川独活二两(60g)
　　","【功用】 疏风清热，养血活血。
　　","【主治】 风邪初中经络证。口眼　斜，舌强不能言语，手足不能运动，或恶寒发热，肢体挛急，苔白或黄，脉浮数或弦细。
　　"
"  　　平胃散
　　出自《简要济众方》
　　","【组成】 苍术去黑皮，捣为粗末，炒黄色　四两(120g) 厚朴去粗皮，涂生姜汁，炙令香熟　三两(90g) 陈橘皮洗令净，焙干　二两(60g) 甘草炙黄　一两(30g)
　　","【功用】 燥湿运脾，行气和胃。
　　","【主治】 湿滞脾胃证。脘腹胀满，不思饮食，口淡无味，恶心呕吐，嗳气吞酸，肢体沉重，怠惰嗜卧，常多自利，舌苔白腻而厚，脉缓。
　　"
"  　　茵陈蒿汤
　　出自《伤寒论》
　　","【组成】 茵陈六两(18g) 栀子十四枚(12g) 大黄二两去皮(6g)
　　","【功用】 清热利湿退黄。
　　","【主治】 湿热黄疸。一身面目俱黄，黄色鲜明，发热，无汗或但头汗出，口渴欲饮，恶心呕吐，腹微满，小便短赤，大便不爽或秘结，舌红苔黄腻，脉沉数或滑数有力。
　　"
"  　　藿香正气散
　　出自《太平惠民和剂局方》
　　","【组成】 大腹皮 白芷 紫苏 茯苓去皮　各一两(30g) 半夏曲 白术 陈皮去白 厚朴去粗皮，姜汁炙 苦桔梗　各二两(各60g) 藿香去土　三两(90g) 甘草炙　二两半(75g)
　　","【功用】 解表化湿，理气和中。
　　","【主治】 外感风寒，内伤湿滞证。恶寒发热，头痛，胸膈满闷，脘腹疼痛，恶心呕吐，肠鸣泄泻，舌苔白腻，以及山岚瘴疟等。
　　"
"  　　甘露消毒丹
　　出自《医效秘传》
　　","【组成】 飞滑石十五两(450g) 淡黄芩十两(300g) 绵茵陈十一两(330g) 石菖蒲六两(180g) 川贝母 木通各五两(各150g) 藿香 连翘 白蔻仁 薄荷 射干各四两(各120g)
　　","【功用】 利湿化浊，清热解毒。
　　","【主治】 湿温时疫，邪在气分，湿热并重证。发热倦怠，胸闷腹胀，肢痠咽痛，身目发黄，颐肿口渴，小便短赤，泄泻淋浊等，舌苔白或厚腻或干黄，脉濡数或滑数。
　　"
"  　　三仁汤
　　出自《温病条辨》
　　","【组成】 杏仁五钱(15g) 飞滑石六钱(18g) 白通草二钱(6g) 白蔻仁二钱(6g) 竹叶二钱(6g) 厚朴二钱(6g) 生薏苡仁六钱(18g) 半夏五钱(15g)
　　","【功用】 宣畅气机，清利湿热。
　　","【主治】 湿温初起及暑温夹湿之湿重于热证。头痛恶寒，身重疼痛，肢体倦怠，面色淡黄，胸闷不饥，午后身热，苔白不渴，脉弦细而濡。
　　"
"  　　八正散
　　出自《太平惠民和剂局方》
　　","【组成】 车前子 瞿麦 萹蓄 滑石 山栀子仁 甘草炙 木通 大黄面裹煨，去面，切，焙，各一斤(各500g)
　　","【功用】 清热泻火，利水通淋。
　　","【主治】 湿热淋证。尿频尿急，溺时涩痛，淋沥不畅，尿色浑赤，甚则癃闭不通，小腹急满，口燥咽干，舌苔黄腻，脉滑数。
　　"
"  　　连朴饮
　　出自《霍乱论》
　　","【组成】 制厚朴二钱(6g) 川连姜汁炒 石菖蒲 制半夏各一钱(各3g) 香豉炒 焦栀各三钱(各9g) 芦根二两(60g)
　　","【功用】 清热化湿，理气和中。
　　","【主治】 湿热霍乱。上吐下泻，胸脘痞闷，心烦躁扰，小便短赤，舌苔黄腻，脉滑数等。
　　"
"  　  当归拈痛汤(拈痛汤)
　　出自《医学启源》
　　","【组成】 羌活半两(15g) 防风三钱(9g) 升麻一钱(3g) 葛根二钱(6g) 白术一钱(3g) 苍术三钱(9g) 当归身三钱(9g) 人参二钱(6g) 甘草五钱(15g) 苦参酒浸　二钱(6g) 黄芩炒　一钱(3g) 知母酒洗　三钱(9g) 茵陈酒炒　五钱(15g) 猪苓三钱(9g) 泽泻三钱(9g)
　　","【功用】 利湿清热，疏风止痛。
　　","【主治】 湿热相搏，外受风邪证。遍身肢节烦痛，或肩背沉重，或脚气肿痛，脚膝生疮，舌苔白腻微黄，脉弦数。
　　"
"  　　出自《伤寒论》
　　","【组成】 猪苓十八铢(9g)去皮 泽泻一两六铢(15g) 白术十八铢(9g) 茯苓十八铢(9g) 桂枝半两(6g)去皮
　　","【功用】 利水渗湿，温阳化气。
　　","【主治】 膀胱气化不利之蓄水症。小便不利，头痛微热，烦渴欲饮，甚则水入即吐。或脐下动悸，吐涎沬而头目眩晕;或短气而咳;或水肿、泄泻。舌苔白，脉浮或浮数。
　　"
"  　　二妙散
　　出自《丹溪心法》
　　","【组成】 黄柏炒 苍术米泔水浸，炒(各15g)
　　","【功用】 清热燥湿。
　　","【主治】 湿热下注证。筋骨疼痛，或两足痿软，或足膝红肿疼痛，或湿热带下，或下部湿疮、湿疹等，小便短赤，舌苔黄腻者。
　　"
"  　　猪苓汤
　　出自《伤寒论》
　　","【组成】 猪苓去皮 茯苓 泽泻 阿胶 滑石碎，各一两(各10g)
　　","【功用】 利水养阴清热。
　　","【主治】 水热互结证。小便不利，发热，口渴欲饮，或心烦不寐，或兼有咳嗽，呕恶，下利等，舌红苔白或微黄，脉细数。又治血淋，小便涩痛，点滴难出，小腹满痛者。
　　"
"  　　防己黄芪汤
　　出自《金匮要略》
　　","【组成】 防己一两(12g) 黄芪一两一分(15g) 甘草半两，炒(6g) 白术七钱半(9g)
　　","【功用】 益气祛风，健脾利水。
　　","【主治】 表虚不固之风水或风湿证。汗出恶风，身重微肿，或肢节疼痛，小便不利，舌淡苔白，脉浮。
　　"
"  　　五皮散
　　出自《华氏中藏经》
　　","【组成】 生姜皮 桑白皮 陈橘皮 大腹皮 茯苓皮各等分(各9g)
　　","【功用】 利水消肿，理气健脾。
　　","【主治】 脾虚湿盛，气滞水泛之皮水。一身悉肿，肢体沉重，心腹胀满，上气喘急，小便不利，以及妊娠水肿等，苔白腻，脉沉缓。
　　"
"  　　苓桂术甘汤
　　出自《金匮要略》
　　","【组成】 茯苓四两(12g) 桂枝去皮三两(9g) 白术二两(6g) 甘草炙，二两(6g)
　　","【功用】 温阳化饮，健脾利湿。
　　","【主治】 中阳不足之痰饮。胸胁支满，目眩心悸，短气而咳，舌苔白滑，脉弦滑或沉紧。
　　"
"  　　真武汤
　　出自《伤寒论》
　　","【组成】 茯苓三两(9g) 芍药三两(9g) 白术二两(6g) 生姜切三两(9g) 附子一枚，炮，去皮，破八片(9g)
　　","【功用】 温阳利水。
　　","【主治】 阳虚水泛证。畏寒肢厥，小便不利，心下悸动不宁，头目眩晕，身体筋肉瞤动，站立不稳，四肢沉重疼痛，浮肿，以腰下为甚。或腹痛，泄泻;或咳喘呕逆。舌质淡胖，边有齿痕，舌苔白滑，脉沉细。
　　"
"  　　实脾散
　　出自《重订严氏济生方》
　　","【组成】 厚朴去皮，姜制，炒 白术 木瓜去瓤 木香不见火 草果仁 大腹子 附子炮，去皮脐 白茯苓去皮 干姜炮　各一两(各30g) 甘草炙，半两(15g)
　　","【功用】 温阳健脾，行气利水。
　　","【主治】 脾肾阳虚，水气内停之阴水。身半以下肿甚，手足不温，口中不渴，胸腹胀满，大便溏薄，舌苔白腻，脉沉弦而迟者。
　　"
"  　　萆薢分清散(萆薢分清饮)
　　出自《杨氏家藏方》
　　","【组成】 益智 川萆薢 石菖蒲 乌药各等分(各9g)
　　","【功用】 温肾利湿，分清化浊。
　　","【主治】 下焦虚寒之膏淋、白浊。小便频数，混浊不清，白如米泔，凝如膏糊，舌淡苔白，脉沉。
　　"
"  　　羌活胜湿汤
　　出自《脾胃论》
　　","【组成】 羌活 独活　各一钱(各6g) 藁本 防风 甘草炙 各五分(各3g) 蔓荆子三分(2g)　川芎二分(1.5g)
　　","【功用】 祛风胜湿止痛。
　　","【主治】 风湿在表之痹证。肩背痛不可回顾，头痛身重，或腰脊疼痛，难以转侧，苔白，脉浮。
　　"
"  　　独活寄生汤
　　出自《备急千金要方》
　　","【组成】 独活三两(9g) 桑寄生 杜仲 牛膝 细辛 秦艽 茯苓 肉桂心 防风 川芎 人参 甘草 当归 芍药 干地黄各二两(各6g)
　　","【功用】 祛风湿，止痹痛，益肝肾，补气血。
　　","【主治】 痹证日久，肝肾两虚，气血不足证。腰膝疼痛，肢节屈伸不利，或麻木不仁，畏寒喜温，心悸气短，舌淡苔白，脉细弱。
　　"
,,,
"  　　养阴清肺汤
　　《重楼玉钥》
　　","【组成】 大生地二钱(6g) 麦冬一钱二分(9g) 生甘草五分(3g)　 玄参钱半(9g) 贝母去心，八分(5g) 丹皮八分(5g) 薄荷五分(3g) 白芍炒，八分(5g)
　　","【功用】 养阴清肺，解毒利咽。
　　","【主治】 白喉，阴虚燥热证。喉间起白如腐，不易拭去，并逐渐扩展，病变甚速，咽喉肿痛，初起或发热或不发热，鼻干唇燥，或咳或不咳，呼吸有声，似喘非喘，脉数无力或细数。
　　"
"  　　益胃汤
　　出自《温病条辨》
　　","【组成】 沙参三钱(9g) 麦冬五钱(15g) 冰糖一钱(3g) 细生地五钱(15g) 玉竹炒香，一钱五分(4.5)
　　","【功用】 养阴益胃。
　　","【主治】 阳明温病，胃阴损伤证。食欲不振，口干咽燥，舌红少苔，脉细数者。
　　"
"  　　增液汤
　　出自《温病条辨》
　　","【组成】 玄参一两(30g) 麦冬连心，八钱(24g) 细生地八钱(24g)
　　","【功用】 增液润燥。
　　","【主治】 阳明温病，津亏便秘证。大便秘结，口渴，舌干红，脉细数或沉而无力。
　　"
"  　　清燥救肺汤
　　出自《医门法律》
　　","【组成】 桑叶经霜者，去枝梗，净叶三钱(9g)　 石膏煅，二钱五分(8g) 甘草一钱(3g) 人参七分(2g) 胡麻仁炒，研，一钱(3g)  真阿胶八分(3g) 麦门冬去心，一钱二分(4g) 杏仁泡，去皮尖，炒黄，七分(2g) 枇杷叶一片，刷去毛，蜜涂，炙黄(3g)
　　","【功用】 清燥润肺，养阴益气。
　　","【主治】 温燥伤肺，气阴两伤证。身热头痛，干咳无痰，气逆而喘，咽喉干燥，鼻燥，心烦口渴，胸满胁痛，舌干少苔，脉虚大而数。
　　"
"  　　桑杏汤
　　出自《温病条辨》
　　","【组成】 桑叶一钱(3g) 杏仁一钱五分(4.5g) 沙参二钱(6g) 象贝一钱(3g) 香豉一钱(3g) 栀皮一钱(3g) 梨皮一钱(3g)
　　","【功用】 清宣温燥，润肺化痰。
　　","【主治】 外感温燥证。身热不甚，口渴，咽干鼻燥，干咳无痰，或痰少而粘，舌红，苔薄白而干，脉浮数而右脉大者。
　　"
"  　　杏苏散
　　出自《温病条辨》
　　","【组成】 苏叶(9g) 半夏(9g)　 茯苓(9g) 前胡(9g) 苦桔梗(6g) 枳壳(6g) 甘草(3g) 生姜(3片) 　大枣(3枚)　　杏仁(9g) 橘皮(6g)　(原书未著用量 )
　　","【功用】 轻宣凉燥，理肺化痰。
　　","【主治】 外感凉燥证。恶寒无汗，头微痛，咳嗽痰稀，鼻塞，咽干，苔白，脉弦。
　　"
"  　　百合固金汤
　　出自《慎斋遗书》
　　","【组成】 熟地 生地 当归身各三钱(9g) 白芍(6g) 甘草(3g)各一钱 桔梗(6g) 玄参各八分(3g) 贝母(6g) 麦冬(9g) 百合(12g)各一钱半
　　","【功用】 滋养肺肾，止咳化痰。
　　","【主治】 肺肾阴亏，虚火上炎证。咳嗽气喘，痰中带血，咽喉燥痛，头晕目眩，午后潮热，舌红少苔，脉细数。
　　"
"  　　麦门冬汤
　　出自《金匮要略》
　　","【组成】 麦门冬七升(42g) 半夏一升(6g) 人参三两(9g) 甘草二两(6g) 粳米三合(3g) 大枣四枚(2枚)
　　","【功用】 清养肺胃，降逆下气。
　　","【主治】
　　1.虚热肺痿。咳嗽气喘，咽喉不利，咯痰不爽，或咳吐涎沫，口干咽燥，手足心热，舌红少苔，脉虚数。
　　2.胃阴不足证。呕吐，纳少，呃逆，口渴咽干，舌红少苔，脉虚数。
　　"
,,,
"  　　二陈汤
　　出自《太平惠民和剂局方》
　　","【组成】 半夏汤洗七次 橘红各五两(各15g) 白茯苓三两(9g) 甘草炙，一两半(4.5g)
　　","【功用】 燥湿化痰，理气和中。
　　","【主治】 湿痰证。咳嗽痰多，色白易咯，恶心呕吐，胸膈痞闷，肢体困重，或头眩心悸，舌苔白滑或腻，脉滑。
　　"
"  　　温胆汤
　　出自《三因极一病证方论》
　　","【组成】 半夏汤洗七次 竹茹 枳实麸炒，去瓤，各二两(各60g) 陈皮三两(90g) 甘草一两，炙(30g) 茯苓一两半(45g)
　　","【功用】 理气化痰，和胃利胆。
　　","【主治】 胆郁痰扰证。胆怯易惊，头眩心悸，心烦不眠，夜多异梦。或呕恶呃逆，眩晕，癫痫，苔白腻，脉弦滑。
　　"
"  　　清气化痰丸
　　出自《医方考》
　　","【组成】 陈皮去白 杏仁去皮尖 枳实麸炒 黄芩酒炒 瓜蒌仁去油 茯苓各一两(各30g) 胆南星 制半夏各一两半(各45g)
　　","【功用】 清热化痰，理气止咳。
　　","【主治】 痰热咳嗽。咳嗽气喘，咯痰黄稠，胸膈痞闷，甚则气急呕恶，烦躁不宁，舌质红，苔黄腻，脉滑数。
　　"
"  　　三子养亲汤
　　出自《皆效方》，录自《杂病广要》
　　","【组成】 紫苏子(9g) 白芥子(9g) 莱菔子(9g)(原书未著剂量)
　　","【功用】 温肺化痰，降气消食。
　　","【主治】 痰壅气逆食滞证。咳嗽喘逆，痰多胸痞，食少难消，舌苔白腻，脉滑。
　　"
"  　　小陷胸汤
　　《伤寒论》
　　","【组成】 黄连一两(6g) 半夏半升，洗(12g) 瓜蒌实大者一枚(20g)
　　","【功用】 清热化痰，宽胸散结。
　　","【主治】 痰热互结证。胸脘痞闷，按之则痛，或心胸闷痛，或咳痰黄稠，舌红苔黄腻，脉滑数。
　　"
"  　　滚痰丸
　　《泰定养生主论》，录自《玉机微义》
　　","【组成】 大黄酒蒸 　片黄芩酒洗净　各八两(各240g)　礞石一两捶碎，同焰硝一两，投入小砂罐内盖之，铁线缚定，盐泥固济，晒干，火煅红，候冷取出　(30g) 沉香半两 (15g)
　　","【功用】 泻火逐痰。
　　","【主治】 实热老痰证。癫狂昏迷，或惊悸怔忡，或不寐怪梦，或咳喘痰稠，或胸脘痞闷，或眩晕耳鸣，大便秘结，苔黄厚腻，脉滑数有力。
　　"
"  　　半夏白术天麻汤
　　出自《医学心悟》
　　","【组成】 半夏一钱五分(4.5g) 天麻 茯苓 橘红各一钱(各3g) 白术三钱(9g) 甘草五分(1.5g)
　　","【功用】 化痰熄风，健脾祛湿。
　　","【主治】 风痰上扰证。眩晕，头痛，胸膈痞闷，恶心呕吐，舌苔白腻，脉弦滑。
　　"
"  　　苓甘五味姜辛汤
　　出自《金匮要略》
　　","【组成】 茯苓四两(12g) 甘草三两(9g) 干姜三两(9g) 细辛三两(5g)　五味子半升(5g)
　　","【功用】 温肺化饮。
　　","【主治】 寒饮咳嗽。咳痰量多，清稀色白，或喜唾涎沫，胸满不舒，舌苔白滑，脉弦滑。
　　"
"  　　贝母瓜蒌散
　　出自《医学心悟》
　　","【组成】 贝母一钱五分(4.5g) 瓜蒌一钱(3g) 花粉 茯苓 橘红 桔梗各八分(各2.5g)
　　","【功用】 润肺清热，理气化痰。
　　","【主治】 燥痰咳嗽。咳嗽呛急，咯痰不爽，涩而难出，咽喉干燥哽痛，苔白而干。
　　"
"  　　茯苓丸(治痰茯苓丸)
　　出自《是斋百—选方》，录自《全生指迷方》
　　","【组成】 茯苓一两(30g) 枳壳麸炒去瓤，半两(15g) 半夏二两(60g) 风化朴硝一分(0.3g)
　　","【功用】 燥湿行气，软坚化痰。
　　","【主治】 痰伏中脘，流注经络证。两臂痠痛或抽掣，不得上举，或左右时复转移，或两手麻木，或四肢浮肿，舌苔白腻，脉沉细或弦滑。
　　"
"  　　定痫丸
　　出自《医学心悟》
　　","【组成】 明天麻 川贝母 半夏姜汁炒 茯苓蒸 茯神去木，蒸　各一两(各30g) 胆南星九制者 石菖蒲杵碎，取粉 全蝎去尾，甘草水洗 僵蚕甘草水洗，去咀，炒 真琥珀腐煮，灯草研　各五钱(各15g) 陈皮洗，去白 远志去心，甘草水泡　各七钱(各21g) 丹参酒蒸 麦冬去心　各二两(各60g) 辰砂细研，水飞，三钱(9g)
　　","【功用】 涤痰熄风，开窍安神。
　　","【主治】 风痰蕴热之痫病。忽然发作，眩仆倒地，目睛上视，口吐白沫，喉中痰鸣，叫喊作声，甚或手足抽搐，舌苔白腻微黄，脉弦滑略数。亦可用于癫狂。
　　"
,,,
"  　　枳实导滞丸
　　出自《内外伤辨惑论》
　　","【组成】 大黄一两(30g) 枳实麸炒 神曲炒，各五钱(各15g) 茯苓去皮 黄芩去腐 白术各三钱(各9g) 泽泻二钱(6g)
　　","【功用】 消导化积，清热利湿。
　　","【主治】 湿热食积证。脘腹胀痛，下痢泄泻，或大便秘结，小便短赤，舌苔黄腻，脉沉有力。
　　"
"  　　保和丸
　　出自《丹溪心法》
　　","【组成】 山楂六两(180g) 神曲二两(60g) 半夏 茯苓各三两(各90g) 陈皮 连翘 莱菔子各一两(各30g)
　　","【功用】 消食和胃。
　　","【主治】 食滞胃脘证。脘腹痞满胀痛，嗳腐吞酸，恶食呕逆，或大便泄泻，舌苔厚腻，脉滑。
　　"
,,,
"  　　葛花解酲汤 
　　出自《内外伤辨惑论》
　　","【组成】木香五分(1.5g) 人参去芦 猪苓去皮 　白茯苓 　橘皮去白各一钱五分(各4.5 g)白术　 干生姜　 神曲炒黄 泽泻各二钱(各6g)　青皮三分(1g) 缩砂仁 　白豆蔻仁　 葛花各五钱(各15g)
　　","【功用】分消酒湿，理气健脾。
　　","【主治】酒积伤脾证。眩晕呕吐，胸膈痞闷，食少体倦，小便不利，大便泄泻，舌苔腻，脉滑。
　　"
"  　　枳实消痞丸(失笑丸)
　　出自《兰室秘藏》
　　","【组成】 干生姜　 炙甘草 麦芽曲 白茯苓 白术各二钱(各6g) 半夏曲 人参各三钱(各9g) 厚朴炙，四钱(12g) 枳实 黄连各五钱(各15g)
　　","【功用】 消痞除满，健脾和胃。
　　","【主治】 脾虚气滞，寒热互结证。心下痞满，不欲饮食，倦怠乏力，大便不畅，苔腻而微黄，脉弦。
　　"
"  　　健脾丸
　　出自《证治准绳》
　　","【组成】 白术炒，二两半(75g) 木香另研　　黄连酒炒 甘草各七钱半(各22g) 白茯苓去皮，二两(60g) 人参一两五钱(45g) 神曲炒 陈皮 砂仁 麦芽炒取面 山楂取肉 山药 肉豆蔻面裹煨热，纸包槌去油　各一两(各30g)
　　","【功用】 健脾和胃，消食止泻。
　　","【主治】 脾虚食积证。食少难消，脘腹痞闷，大便溏薄，倦怠乏力，苔腻微黄，脉虚弱。
　　"
,,,
,,,
"  　　化虫丸
　　",,,
"  　　乌梅丸
　　《伤寒论》
　　","【组成】 乌梅三百枚(480g) 细辛六两(180g) 干姜十两(300g)黄连十六两(480g) 当归四两(120 g) 附子六两，炮去皮(180 g) 蜀椒四两，出汗(120g) 桂枝六两，去皮(180g) 人参六两(180g) 黄柏六两(180g)
　　","【功用】 温脏安蛔。
　　","【主治】　脏寒蛔厥证。脘腹阵痛，烦闷呕吐，时发时止，得食则吐，甚则吐蛔，手足厥冷。或久泻久痢。
　　"
,,,
"  　　瓜蒂散
　　出自《伤寒论》
　　","【组成】 瓜蒂熬黄，一分(3g) 赤小豆一分(3g)
　　","【功用】 涌吐痰涎宿食。
　　","【主治】 痰涎宿食，壅滞胸脘证。胸中痞硬，懊忄农 不安，欲吐不出，气上冲咽喉不得息，寸脉微浮者。
　　"
